model_1,model_2,win_rate,skill_score
bvar_minnesota_20,ensemble_avg_top3,0.0,-0.1879295992226253
bvar_minnesota_20,auto_ets,0.0,-0.1874366606401589
bvar_minnesota_20,lstm_univariate,0.0,-0.1870113872157048
bvar_minnesota_20,naive_last,0.0,-0.1799237330297485
bvar_minnesota_20,drift,0.0,-0.1791628653959858
bvar_minnesota_20,theta,0.0,-0.1764196663445858
bvar_minnesota_20,lstm_multivariate,0.0,-0.1377903119816743
bvar_minnesota_20,chronos2,0.0,-0.1256870959760501
bvar_minnesota_20,random_forest,0.0,-0.070296515691733
bvar_minnesota_20,bvar_minnesota_growth_8,0.0,-0.0283923752671586
bvar_minnesota_20,bvar_minnesota_8,0.0,-0.0283766005206691
bvar_minnesota_20,bvar_minnesota_growth_20,0.0,-9.80195304789433e-06
bvar_minnesota_20,bvar_minnesota_20,0.5,0.0
bvar_minnesota_20,mixed_freq_dfm_md,1.0,0.0039744390504286
bvar_minnesota_20,seasonal_naive,1.0,0.0055417674973733
bvar_minnesota_20,xgboost,1.0,0.058803465944705
bvar_minnesota_20,random_normal,1.0,0.0729108794491231
bvar_minnesota_20,random_permutation,1.0,0.1785775380340513
bvar_minnesota_20,factor_pca_qd,1.0,0.1916406670212549
bvar_minnesota_20,random_uniform,1.0,0.4132340614317035
mixed_freq_dfm_md,mean,0.0,-0.2269536221316614
mixed_freq_dfm_md,local_trend_ssm,0.0,-0.2133721980839491
mixed_freq_dfm_md,auto_arima,0.0,-0.2040100333971535
mixed_freq_dfm_md,ar4,0.0,-0.1938878042210845
mixed_freq_dfm_md,ensemble_avg_top3,0.0,-0.1926697926206835
mixed_freq_dfm_md,auto_ets,0.0,-0.1921748870662554
mixed_freq_dfm_md,lstm_univariate,0.0,-0.191747916674001
mixed_freq_dfm_md,naive_last,0.0,-0.1846319806339666
mixed_freq_dfm_md,drift,0.0,-0.1838680769114182
mixed_freq_dfm_md,theta,0.0,-0.1811139316776508
mixed_freq_dfm_md,lstm_multivariate,0.0,-0.1423304346697187
mixed_freq_dfm_md,chronos2,0.0,-0.1301789232224768
mixed_freq_dfm_md,random_forest,0.0,-0.0745673180027173
mixed_freq_dfm_md,bvar_minnesota_growth_8,0.0,-0.0324959675600391
mixed_freq_dfm_md,bvar_minnesota_8,0.0,-0.0324801298676065
mixed_freq_dfm_md,bvar_minnesota_growth_20,0.0,-0.0040001393133706
mixed_freq_dfm_md,bvar_minnesota_20,0.0,-0.0039902982476067
mixed_freq_dfm_md,mixed_freq_dfm_md,0.5,0.0
mixed_freq_dfm_md,seasonal_naive,1.0,0.0015735825549
mixed_freq_dfm_md,xgboost,1.0,0.0550478110642107
mixed_freq_dfm_md,random_normal,1.0,0.0692115173560137
mixed_freq_dfm_md,random_permutation,1.0,0.1752998174235237
mixed_freq_dfm_md,factor_pca_qd,1.0,0.1884150721914332
mixed_freq_dfm_md,random_uniform,1.0,0.4108926903352791
seasonal_naive,mean,0.0,-0.2288873778714166
seasonal_naive,local_trend_ssm,0.0,-0.2152845486489427
seasonal_naive,auto_arima,0.0,-0.2059076286043462
seasonal_naive,ar4,0.0,-0.1957694461612462
seasonal_naive,ensemble_avg_top3,0.0,-0.1945495148982916
seasonal_naive,auto_ets,0.0,-0.1940538293417191
seasonal_naive,lstm_univariate,0.0,-0.1936261860173898
seasonal_naive,naive_last,0.0,-0.1864990348165598
seasonal_naive,drift,0.0,-0.1857339271339091
seasonal_naive,theta,0.0,-0.1829754411947899
seasonal_naive,lstm_multivariate,0.0,-0.1441308189669685
seasonal_naive,chronos2,0.0,-0.1319601559767638
seasonal_naive,random_forest,0.0,-0.0762609033848045
seasonal_naive,bvar_minnesota_growth_8,0.0,-0.0341232458593401
seasonal_naive,bvar_minnesota_8,0.0,-0.0341073832057123
seasonal_naive,bvar_minnesota_growth_20,0.0,-0.005582506402959
seasonal_naive,bvar_minnesota_20,0.0,-0.0055726498270591
seasonal_naive,mixed_freq_dfm_md,0.0,-0.0015760626195435
seasonal_naive,seasonal_naive,0.5,0.0
seasonal_naive,xgboost,1.0,0.0535585072419732
seasonal_naive,random_normal,1.0,0.0677445364218168
seasonal_naive,random_permutation,1.0,0.1740000382934342
seasonal_naive,factor_pca_qd,1.0,0.1871359635241293
seasonal_naive,random_uniform,1.0,0.4099642203256166
xgboost,mean,0.0,-0.2984293136708469
xgboost,local_trend_ssm,0.0,-0.2840567092081729
xgboost,auto_arima,0.0,-0.2741491553695607
xgboost,ar4,0.0,-0.2634372597894587
xgboost,ensemble_avg_top3,0.0,-0.2621482934114107
xgboost,auto_ets,0.0,-0.2616245573322495
xgboost,lstm_univariate,0.0,-0.2611727139509083
xgboost,naive_last,0.0,-0.2536422419086686
xgboost,drift,0.0,-0.2528338372809078
xgboost,theta,0.0,-0.2499192504203078
xgboost,lstm_multivariate,0.0,-0.2088764363371844
xgboost,chronos2,0.0,-0.1960170434604644
xgboost,random_forest,0.0,-0.1371658064657233
xgboost,bvar_minnesota_growth_8,0.0,-0.0926436063636639
xgboost,bvar_minnesota_8,0.0,-0.0926268460528059
xgboost,bvar_minnesota_growth_20,0.0,-0.0624877650625705
xgboost,bvar_minnesota_20,0.0,-0.0624773507094644
xgboost,mixed_freq_dfm_md,0.0,-0.0582545992366088
xgboost,seasonal_naive,0.0,-0.0565893482606074
xgboost,xgboost,0.5,0.0
xgboost,random_normal,1.0,0.0149888073255369
xgboost,random_permutation,1.0,0.127257238797173
xgboost,factor_pca_qd,1.0,0.141136517475473
xgboost,random_uniform,1.0,0.3765744801034039
random_normal,mean,0.0,-0.318187370181453
random_normal,local_trend_ssm,0.0,-0.3035960593724356
random_normal,auto_arima,0.0,-0.2935377433732928
random_normal,ar4,0.0,-0.2826628460525657
random_normal,ensemble_avg_top3,0.0,-0.281354265614461
random_normal,auto_ets,0.0,-0.2808225599008038
random_normal,lstm_univariate,0.0,-0.2803638408682674
random_normal,naive_last,0.0,-0.2727187784585771
random_normal,drift,0.0,-0.2718980724262263
random_normal,theta,0.0,-0.2689391346169143
random_normal,lstm_multivariate,0.0,-0.2272717765316874
random_normal,chronos2,0.0,-0.2142167036834239
random_normal,random_forest,0.0,-0.1544699338675899
random_normal,bvar_minnesota_growth_8,0.0,-0.1092702443278454
random_normal,bvar_minnesota_8,0.0,-0.1092532289771746
