model_name,task_name,horizon,period,sample_count,rmse_target,mae_target,rmse_kpi_saar,mae_kpi_saar
mixed_freq_dfm_md,gdp_saar_third_h3,3,pre_covid,57.0,1.1512761666757703,0.8959013961366306,1.1512761666757703,0.8959013961366306
mixed_freq_dfm_md,gdp_saar_second_h3,3,pre_covid,57.0,1.1574084151806157,0.9118733498394986,1.1574084151806157,0.9118733498394986
mixed_freq_dfm_md,gdp_saar_first_h3,3,pre_covid,54.0,1.165659536406106,0.9201334812597307,1.165659536406106,0.9201334812597307
mean,gdp_saar_third_h3,3,pre_covid,57.0,1.21871979657895,0.9454468541441126,1.21871979657895,0.9454468541441126
naive_last,gdp_saar_third_h3,3,pre_covid,57.0,1.2244955336336165,1.0194633780864246,1.2244955336336165,1.0194633780864246
mean,gdp_saar_second_h3,3,pre_covid,57.0,1.228344304104483,0.9589828466549263,1.228344304104483,0.9589828466549263
random_forest,gdp_saar_third_h3,3,pre_covid,57.0,1.23251384145211,0.9339712231850469,1.23251384145211,0.9339712231850469
mean,gdp_saar_first_h3,3,pre_covid,54.0,1.2404332714912354,0.9759934199377084,1.2404332714912354,0.9759934199377084
random_forest,gdp_saar_first_h3,3,pre_covid,54.0,1.2454193516839835,0.9555420899097643,1.2454193516839835,0.9555420899097643
naive_last,gdp_saar_second_h3,3,pre_covid,57.0,1.2457042162081113,1.0427882692270112,1.2457042162081113,1.0427882692270112
random_forest,gdp_saar_second_h3,3,pre_covid,57.0,1.248403417819152,0.9558939079817949,1.248403417819152,0.9558939079817949
naive_last,gdp_saar_first_h3,3,pre_covid,54.0,1.2607600750481804,1.0509106671368633,1.2607600750481804,1.0509106671368633
mean,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,20.925425632097365,15.498548448741923,20.925425632097365,15.498548448741923
mean,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,20.93089871832753,15.522703695696217,20.93089871832753,15.522703695696217
mean,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,20.932538702025738,15.484374578258842,20.932538702025738,15.484374578258842
random_forest,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,21.436480593248312,16.41572041980219,21.436480593248312,16.41572041980219
random_forest,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,21.45870559710951,16.406896342373898,21.45870559710951,16.406896342373898
random_forest,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,21.46332252845602,16.47396429864781,21.46332252845602,16.47396429864781
mixed_freq_dfm_md,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,21.62503208594908,16.29163241634346,21.62503208594908,16.29163241634346
mixed_freq_dfm_md,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,21.625718310964626,16.30579943222721,21.625718310964626,16.30579943222721
mixed_freq_dfm_md,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,21.62902507507415,16.31954417903125,21.62902507507415,16.31954417903125
local_trend_ssm,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,22.02231472365998,16.473653057117502,22.02231472365998,16.473653057117502
local_trend_ssm,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,22.054056943861976,16.464265752207986,22.054056943861976,16.464265752207986
local_trend_ssm,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,22.05977262587745,16.52465436627892,22.05977262587745,16.52465436627892
auto_arima,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,22.299261407240326,17.10241680416886,22.299261407240326,17.10241680416886
auto_arima,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,22.300226673007913,17.08656576252518,22.300226673007913,17.08656576252518
auto_arima,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,22.31431359556905,17.125074811898763,22.31431359556905,17.125074811898763
xgboost,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,22.36886079208974,16.80958155915141,22.36886079208974,16.80958155915141
xgboost,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,22.438823411441188,16.688585785031318,22.438823411441188,16.688585785031318
xgboost,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,22.54135439174288,16.854395163059234,22.54135439174288,16.854395163059234
factor_pca_qd,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,26.36717047163123,21.60170444992777,26.36717047163123,21.60170444992777
factor_pca_qd,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,26.36809389926651,21.605411751969065,26.36809389926651,21.605411751969065
factor_pca_qd,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,26.39168222099047,21.63958531991176,26.39168222099047,21.63958531991176
naive_last,gdp_saar_third_h4,4,covid_2020Q1_2021Q1,20.0,28.644971779340946,23.808678817749023,28.644971779340946,23.808678817749023
naive_last,gdp_saar_second_h4,4,covid_2020Q1_2021Q1,20.0,28.65293658341654,23.82987473011017,28.65293658341654,23.82987473011017
naive_last,gdp_saar_first_h4,4,covid_2020Q1_2021Q1,20.0,28.65982066241305,23.839025580883025,28.65982066241305,23.839025580883025
mean,gdp_saar_first_h4,4,post_covid,66.0,2.2575985727959558,1.6879418212984538,2.2575985727959558,1.6879418212984538
mean,gdp_saar_second_h4,4,post_covid,62.0,2.2580426042145163,1.6502233265801993,2.2580426042145163,1.6502233265801993
mean,gdp_saar_third_h4,4,post_covid,62.0,2.258098758998962,1.6503277925851996,2.258098758998962,1.6503277925851996
auto_arima,gdp_saar_first_h4,4,post_covid,66.0,2.6008528343413477,1.9050906783894173,2.6008528343413477,1.9050906783894173
auto_arima,gdp_saar_third_h4,4,post_covid,62.0,2.671336606832369,1.9396396738348747,2.671336606832369,1.9396396738348747
auto_arima,gdp_saar_second_h4,4,post_covid,62.0,2.672620369416519,1.9424457867113574,2.672620369416519,1.9424457867113574
random_forest,gdp_saar_third_h4,4,post_covid,62.0,2.6938370582007365,2.1816845796134774,2.6938370582007365,2.1816845796134774
random_forest,gdp_saar_second_h4,4,post_covid,62.0,2.6985008023777164,2.197603072915651,2.6985008023777164,2.197603072915651
random_forest,gdp_saar_first_h4,4,post_covid,66.0,2.735318533674859,2.239772044686171,2.735318533674859,2.239772044686171
mixed_freq_dfm_md,gdp_saar_first_h4,4,post_covid,66.0,2.862345691116438,2.3802380790133975,2.862345691116438,2.3802380790133975
mixed_freq_dfm_md,gdp_saar_third_h4,4,post_covid,62.0,2.889588113309335,2.367989950721199,2.889588113309335,2.367989950721199
mixed_freq_dfm_md,gdp_saar_second_h4,4,post_covid,62.0,2.890774367547831,2.3693356452421903,2.890774367547831,2.3693356452421903
xgboost,gdp_saar_first_h4,4,post_covid,66.0,3.717317787003412,2.8036254463773784,3.717317787003412,2.8036254463773784
xgboost,gdp_saar_third_h4,4,post_covid,62.0,3.8271988024006482,2.824489918237011,3.8271988024006482,2.824489918237011
xgboost,gdp_saar_second_h4,4,post_covid,62.0,3.8435688097020977,2.852735678755468,3.8435688097020977,2.852735678755468
local_trend_ssm,gdp_saar_first_h4,4,post_covid,66.0,4.9278407921590555,3.485849354008475,4.9278407921590555,3.485849354008475
local_trend_ssm,gdp_saar_third_h4,4,post_covid,62.0,5.107201271032888,3.64117974841869,5.107201271032888,3.64117974841869
local_trend_ssm,gdp_saar_second_h4,4,post_covid,62.0,5.12390802459757,3.6525001623380793,5.12390802459757,3.6525001623380793
factor_pca_qd,gdp_saar_first_h4,4,post_covid,66.0,5.854438141225442,3.2036982309426842,5.854438141225442,3.2036982309426842
factor_pca_qd,gdp_saar_second_h4,4,post_covid,62.0,5.992358687270496,3.255390310607838,5.992358687270496,3.255390310607838
factor_pca_qd,gdp_saar_third_h4,4,post_covid,62.0,5.995775436760089,3.255916665022654,5.995775436760089,3.255916665022654
naive_last,gdp_saar_first_h4,4,post_covid,66.0,7.552245932164194,3.7612939364079274,7.552245932164194,3.7612939364079274
naive_last,gdp_saar_third_h4,4,post_covid,62.0,7.779230850228206,3.8853713677775477,7.779230850228206,3.8853713677775477
naive_last,gdp_saar_second_h4,4,post_covid,62.0,7.781079706461062,3.8853713677775477,7.781079706461062,3.8853713677775477
auto_arima,gdp_saar_third_h4,4,pre_covid,78.0,1.002330669113145,0.7953599742213511,1.002330669113145,0.7953599742213511
auto_arima,gdp_saar_second_h4,4,pre_covid,78.0,1.0093523795423653,0.8087430936108666,1.0093523795423653,0.8087430936108666
local_trend_ssm,gdp_saar_third_h4,4,pre_covid,78.0,1.012361135075161,0.8268598529549751,1.012361135075161,0.8268598529549751
local_trend_ssm,gdp_saar_second_h4,4,pre_covid,78.0,1.015696966849692,0.8254213060774274,1.015696966849692,0.8254213060774274
auto_arima,gdp_saar_first_h4,4,pre_covid,74.0,1.0165166340581837,0.8013583921654628,1.0165166340581837,0.8013583921654628
local_trend_ssm,gdp_saar_first_h4,4,pre_covid,74.0,1.0429341773868446,0.8461260629005966,1.0429341773868446,0.8461260629005966
factor_pca_qd,gdp_saar_first_h4,4,pre_covid,74.0,1.133250511438676,0.8844243261149018,1.133250511438676,0.8844243261149018
mixed_freq_dfm_md,gdp_saar_third_h4,4,pre_covid,78.0,1.1557241581118771,0.8975753263304108,1.1557241581118771,0.8975753263304108
mixed_freq_dfm_md,gdp_saar_second_h4,4,pre_covid,78.0,1.1612569006284144,0.9131321706387979,1.1612569006284144,0.9131321706387979
mixed_freq_dfm_md,gdp_saar_first_h4,4,pre_covid,74.0,1.1648738443818798,0.911867021091058,1.1648738443818798,0.911867021091058
factor_pca_qd,gdp_saar_third_h4,4,pre_covid,78.0,1.1754192235975331,0.921336178821568,1.1754192235975331,0.921336178821568
factor_pca_qd,gdp_saar_second_h4,4,pre_covid,78.0,1.1884027563067596,0.9290352635262056,1.1884027563067596,0.9290352635262056
mean,gdp_saar_third_h4,4,pre_covid,78.0,1.211345699114132,0.9394934089133467,1.211345699114132,0.9394934089133467
xgboost,gdp_saar_first_h4,4,pre_covid,74.0,1.211941713473349,0.8832695854676736,1.211941713473349,0.8832695854676736
xgboost,gdp_saar_third_h4,4,pre_covid,78.0,1.2185526512157188,0.9065540891427261,1.2185526512157188,0.9065540891427261
mean,gdp_saar_second_h4,4,pre_covid,78.0,1.2207839177128468,0.9526965370282122,1.2207839177128468,0.9526965370282122
mean,gdp_saar_first_h4,4,pre_covid,74.0,1.2295247537716234,0.9624250923453606,1.2295247537716234,0.9624250923453606
xgboost,gdp_saar_second_h4,4,pre_covid,78.0,1.2383648574024138,0.930042673379947,1.2383648574024138,0.930042673379947
naive_last,gdp_saar_first_h4,4,pre_covid,74.0,1.2384897300830502,1.03900592552649,1.2384897300830502,1.03900592552649
random_forest,gdp_saar_third_h4,4,pre_covid,78.0,1.3292042643990296,1.0227635274894458,1.3292042643990296,1.0227635274894458
random_forest,gdp_saar_first_h4,4,pre_covid,74.0,1.3368356868749356,1.0327089671282084,1.3368356868749356,1.0327089671282084
random_forest,gdp_saar_second_h4,4,pre_covid,78.0,1.3448351186047012,1.0415406197403108,1.3448351186047012,1.0415406197403108
naive_last,gdp_saar_third_h4,4,pre_covid,78.0,1.3554138358446872,1.112110510850564,1.3554138358446872,1.112110510850564
naive_last,gdp_saar_second_h4,4,pre_covid,78.0,1.3700691358122896,1.1295703191023607,1.3700691358122896,1.1295703191023607
